LATITUDE,LONGITUDE,ACCIDENT_TYPE_(CATEGORY),ROAD_TYPE,WEATHER,VEHICLE_1:_BODY_TYPE,Area,IMPACT
34.94502,134.64423,車両故障,道路(高速自動車国道),雨,バン,姫路市,8
37.10176,137.98808,車両故障,道路(高速自動車国道),晴れ,ダンプ,糸魚川市,8
35.82349,139.67947,死傷,道路(その他),曇,箱型,蕨市,10
35.84523,139.50157,車両故障,道路(高速自動車国道),晴れ,バン,入間郡三芳町,7
35.04409,135.68983,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
35.89798,140.02151,転落,道路(その他),晴れ,キャブオーバ,柏市,9
37.73964,140.43137,車両故障,道路(その他),晴れ,リヤーエンジン,福島市,7
36.24965,139.11497,健康起因,その他の場所,曇,リヤーエンジン,児玉郡上里町,6
34.81277,135.38873,車両故障,道路(その他),晴れ,リヤーエンジン,伊丹市,7
35.64317,140.07253,車両故障,道路(高速自動車国道),晴れ,キャブオーバ,千葉市,7
35.73298,139.6987,車両故障,道路(その他),晴れ,リヤーエンジン,豊島区,7
35.87417,139.37764,転覆,道路(自動車専用道路等),晴れ,冷蔵冷凍車,日高市,9
35.47955,139.60179,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.49001,135.53297,車両故障,道路(その他),晴れ,リヤーエンジン,堺市,7
35.77914,139.91367,車両故障,道路(その他),晴れ,リヤーエンジン,松戸市,7
35.29062,139.57895,車両故障,道路(その他),晴れ,リヤーエンジン,逗子市,7
35.6679,139.75917,車内,道路(その他),晴れ,箱型,港区,5
32.9559,131.37444,死傷,道路(その他),晴れ,箱型,竹田市,10
35.01802,136.24602,車両故障,道路(その他),晴れ,キャブオーバ,蒲生郡日野町,7
35.60293,139.54109,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
35.75874,139.68971,健康起因,道路(その他),晴れ,リヤーエンジン,板橋区,6
34.60877,135.48273,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.70404,139.54716,車両故障,その他の場所,晴れ,リヤーエンジン,武蔵野市,7
35.75069,139.54538,車両故障,その他の場所,晴れ,リヤーエンジン,西東京市,7
36.38456,139.8251,衝突,道路(その他),曇,キャブオーバ,下野市,9
36.34831,138.59697,車両故障,道路(その他),晴れ,リヤーエンジン,北佐久郡軽井沢町,7
35.0147,137.15219,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,豊田市,7
34.54367,135.60791,死傷,道路(その他),晴れ,箱型,羽曳野市,10
35.15229,136.91554,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
36.11545,139.61913,死傷,道路(その他),晴れ,塵芥車,加須市,10
35.08168,136.70331,車両故障,その他の場所,曇,リヤーエンジン,桑名市,8
35.84782,139.58716,衝突,道路(その他),晴れ,塵芥車,志木市,10
35.79086,139.66827,健康起因,その他の場所,晴れ,リヤーエンジン,板橋区,6
35.45356,139.62924,車両故障,道路(その他),曇,キャブオーバ,横浜市,7
38.44022,141.29074,車両故障,道路(その他),晴れ,リヤーエンジン,石巻市,7
35.36185,139.4045,健康起因,道路(その他),晴れ,リヤーエンジン,茅ヶ崎市,6
35.65458,139.79686,車両故障,道路(その他),晴れ,リヤーエンジン,江東区,7
35.66454,137.43958,車両故障,道路(その他),晴れ,リヤーエンジン,中津川市,7
35.65366,138.79904,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,甲州市,7
31.94933,131.23006,衝突,道路(その他),晴れ,冷蔵冷凍車,宮崎市,9
43.07624,141.36366,死傷,道路(その他),晴れ,箱型,札幌市,10
35.3345,139.32364,火災,道路(その他),晴れ,ステーションワゴン,平塚市,8
35.7119,139.98663,健康起因,道路(その他),晴れ,リヤーエンジン,船橋市,6
32.78712,129.83702,車内,道路(その他),晴れ,リヤーエンジン,長崎市,5
35.25306,137.58124,衝突,道路(その他),晴れ,冷蔵冷凍車,下伊那郡根羽村,9
43.02559,141.38254,車両故障,道路(その他),曇,リヤーエンジン,札幌市,8
36.51674,138.5303,火災,その他の場所,晴れ,リヤーエンジン,吾妻郡嬬恋村,9
35.39067,139.58235,車両故障,道路(その他),曇,リヤーエンジン,横浜市,8
34.89364,136.83119,健康起因,その他の場所,晴れ,箱型,常滑市,6
35.95255,140.5744,衝突,道路(その他),雨,トラクタ,潮来市,10
34.92659,135.71053,衝突,道路(その他),曇,冷蔵冷凍車,長岡京市,9
34.52964,135.59131,車両故障,道路(その他),曇,リヤーエンジン,富田林市,8
31.73984,130.76601,車両故障,道路(その他),晴れ,リヤーエンジン,霧島市,7
34.84005,135.29121,車両故障,道路(高速自動車国道),雨,リヤーエンジン,西宮市,8
35.71984,140.00842,健康起因,道路(その他),雨,トラクタ,船橋市,7
42.79605,141.65421,衝突,道路(高速自動車国道),晴れ,幌型,千歳市,8
35.90907,139.48288,健康起因,道路(その他),晴れ,バン,川越市,6
35.02431,138.48839,車両故障,その他の場所,曇,リヤーエンジン,静岡市,8
35.69323,139.56448,車両故障,道路(その他),晴れ,リヤーエンジン,三鷹市,7
35.51282,139.72191,衝突,道路(その他),晴れ,ダンプ,川崎市,10
35.38499,139.58545,車内,道路(その他),雨,リヤーエンジン,横浜市,6
35.71248,139.89401,車両故障,その他の場所,曇,キャブオーバ,江戸川区,7
41.77011,140.73328,健康起因,その他の場所,曇,キャブオーバ,函館市,6
33.84652,130.88481,火災,道路(高速自動車国道),晴れ,バン,北九州市,9
35.79835,139.16205,車両故障,その他の場所,雨,リヤーエンジン,青梅市,8
35.77156,139.5208,車両故障,その他の場所,雨,リヤーエンジン,清瀬市,8
32.51645,130.6114,死傷,道路(その他),雨,バン,八代市,10
35.71573,139.71176,車両故障,道路(その他),晴れ,リヤーエンジン,豊島区,7
35.63287,139.6707,死傷,道路(その他),晴れ,箱型,世田谷区,10
36.67865,138.99905,車両故障,道路(高速自動車国道),晴れ,バン,利根郡みなかみ町,7
36.36988,140.48157,車両故障,その他の場所,晴れ,リヤーエンジン,水戸市,7
35.38514,139.22383,車両故障,道路(その他),曇,リヤーエンジン,秦野市,8
35.43367,139.9232,車両故障,道路(その他),曇,リヤーエンジン,木更津市,8
33.38039,130.53845,転落,道路(高速自動車国道),雨,トラクタ,鳥栖市,10
34.69411,133.87228,車両故障,その他の場所,晴れ,冷蔵冷凍車,岡山市,7
35.73845,140.3969,車両故障,その他の場所,晴れ,リヤーエンジン,山武郡芝山町,7
35.76168,139.67987,救護違反,道路(その他),曇,箱型,板橋区,7
34.6956,136.51282,健康起因,その他の場所,曇,箱型,津市,6
34.71087,137.72612,健康起因,その他の場所,曇,リヤーエンジン,浜松市,6
35.79109,139.50073,車両故障,道路(その他),晴れ,リヤーエンジン,所沢市,7
32.75652,129.86359,車両故障,道路(その他),晴れ,リヤーエンジン,長崎市,7
35.34178,137.16536,車両故障,道路(高速自動車国道),晴れ,バン,土岐市,7
33.37776,130.50624,死傷,道路(その他),晴れ,トラクタ,鳥栖市,10
35.78687,139.54335,死傷,道路(その他),晴れ,冷蔵冷凍車,清瀬市,10
36.3353,138.99883,死傷,道路(その他),曇,バン,高崎市,10
31.84056,131.02216,衝突,道路(その他),雨,リヤーエンジン,都城市,10
35.629,139.73782,車両故障,道路(その他),曇,リヤーエンジン,港区,8
42.96507,141.48822,車両故障,道路(その他),晴れ,リヤーエンジン,北広島市,7
36.52465,136.68654,車両故障,道路(その他),晴れ,リヤーエンジン,金沢市,7
35.01915,135.79297,車両故障,道路(その他),曇,リヤーエンジン,京都市,8
34.6613,137.27261,健康起因,その他の場所,曇,リヤーエンジン,田原市,6
35.31675,139.55141,衝突,道路(その他),晴れ,リヤーエンジン,鎌倉市,9
31.65868,130.485,健康起因,道路(その他),雨,バン,鹿児島市,7
35.50217,139.55408,死傷,道路(その他),晴れ,リヤーエンジン,横浜市,10
36.50648,140.52855,車両故障,その他の場所,晴れ,リヤーエンジン,常陸太田市,7
35.67422,139.96431,衝突,道路(その他),曇,塵芥車,船橋市,10
35.20528,137.22385,健康起因,道路(その他),曇,リヤーエンジン,豊田市,6
35.47476,139.5448,衝突,道路(その他),雨,バン,横浜市,10
34.71087,137.72612,車内,道路(その他),雨,リヤーエンジン,浜松市,6
35.70335,139.56102,車両故障,その他の場所,雨,リヤーエンジン,武蔵野市,8
35.45995,139.68053,車両故障,その他の場所,雨,バン,鶴見区,8
35.95254,139.98952,車両故障,道路(その他),雨,リヤーエンジン,守谷市,8
34.66296,135.42363,車両故障,道路(その他),雨,バン,大阪市,8
26.33435,127.80569,健康起因,その他の場所,曇,キャブオーバ,沖縄市,6
35.5164,139.62798,車両故障,道路(その他),雨,リヤーエンジン,横浜市,8
36.67553,136.86865,車両故障,道路(高速自動車国道),雨,リヤーエンジン,小矢部市,8
34.6705,135.54346,車両故障,道路(その他),雨,リヤーエンジン,大阪市,8
38.29556,140.88432,死傷,その他の場所,雨,リヤーエンジン,仙台市,10
35.44305,139.36244,飲酒等(酒気帯び),その他の場所,雨,冷蔵冷凍車,厚木市,10
35.95783,139.6864,路外逸脱,道路(その他),雨,箱型,岩槻区,10
35.8941,139.72145,衝突,道路(高速自動車国道),雨,バン,緑区,10
35.79303,139.381,車両故障,その他の場所,曇,箱型,入間市,7
35.66083,138.51579,車両故障,その他の場所,晴れ,リヤーエンジン,甲斐市,7
35.92584,140.1097,車両故障,道路(その他),晴れ,リヤーエンジン,取手市,7
35.74234,138.44952,衝突,道路(高速自動車国道),晴れ,冷蔵冷凍車,北杜市,9
35.39601,139.57156,車内,道路(その他),晴れ,リヤーエンジン,横浜市,5
42.58925,141.31879,車両故障,道路(その他),晴れ,リヤーエンジン,白老郡白老町,7
34.68279,135.43797,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
34.85057,135.61841,車両故障,道路(その他),晴れ,リヤーエンジン,高槻市,7
35.67855,138.51242,車両故障,その他の場所,晴れ,リヤーエンジン,甲斐市,7
35.41649,139.2888,車両故障,道路(その他),晴れ,リヤーエンジン,伊勢原市,7
26.24551,127.7262,衝突,道路(その他),晴れ,箱型,浦添市,9
34.44664,135.54813,車両故障,道路(その他),曇,リヤーエンジン,河内長野市,8
34.92112,135.89339,車両故障,道路(自動車専用道路等),曇,タンク車,大津市,8
35.63057,139.68329,車両故障,道路(その他),晴れ,リヤーエンジン,目黒区,7
35.51241,139.53801,車両故障,道路(高速自動車国道),曇,キャブオーバ,横浜市,7
35.43269,139.60185,死傷,道路(その他),晴れ,バン,横浜市,10
33.66406,130.41039,車両故障,道路(高速自動車国道),曇,トラクタ,福岡市,7
37.39384,140.27821,飲酒等(酒気帯び),道路(その他),晴れ,箱型,郡山市,9
34.81911,135.65749,車両故障,道路(その他),晴れ,リヤーエンジン,枚方市,7
44.65946,141.85507,転落,道路(その他),晴れ,バン,天塩郡遠別町,9
35.69314,139.78256,健康起因,道路(その他),晴れ,箱型,中央区,6
35.70069,139.48045,車両故障,その他の場所,晴れ,リヤーエンジン,国分寺市,7
35.233,136.94775,飲酒等(無免許),道路(自動車専用道路等),晴れ,キャブオーバ,春日井市,9
35.87654,139.64622,救護違反,道路(その他),晴れ,箱型,さいたま市,7
38.24482,140.84,衝突,道路(その他),晴れ,リヤーエンジン,仙台市,9
35.38968,139.62779,死傷,道路(その他),晴れ,アンダーフロア,横浜市,10
35.52418,139.64783,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
40.82474,140.75836,車両故障,道路(その他),晴れ,リヤーエンジン,青森市,7
40.52512,141.49159,車両故障,道路(その他),晴れ,リヤーエンジン,八戸市,7
35.70522,139.61981,車両故障,道路(その他),曇,リヤーエンジン,杉並区,8
35.02819,135.69711,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
35.66181,139.79204,車両故障,その他の場所,晴れ,リヤーエンジン,江東区,7
35.32629,139.55452,車両故障,その他の場所,晴れ,リヤーエンジン,鎌倉市,7
35.85425,140.38551,転覆,道路(自動車専用道路等),雨,キャブオーバ,成田市,10
35.79946,139.89566,衝突,道路(その他),雨,トラクタ,松戸市,10
35.17105,136.90968,車両故障,道路(その他),曇,リヤーエンジン,名古屋市,8
35.45166,139.62775,死傷,道路(その他),晴れ,バン,横浜市,10
35.82997,139.63956,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,戸田市,7
35.50352,138.6851,車両故障,その他の場所,晴れ,リヤーエンジン,南都留郡富士河口湖町,7
36.64489,138.21062,転落,道路(その他),晴れ,箱型,長野市,9
43.04632,141.26068,車両故障,道路(その他),曇,リヤーエンジン,札幌市,8
36.69941,140.70442,健康起因,その他の場所,晴れ,リヤーエンジン,高萩市,6
37.35437,138.5981,車両故障,その他の場所,晴れ,バン,柏崎市,7
36.19094,139.28833,救護違反,道路(その他),晴れ,箱型,深谷市,7
43.05536,141.341,健康起因,道路(その他),晴れ,バン,中央区,6
39.65596,141.14944,火災,道路(その他),晴れ,バン,盛岡市,9
42.97598,141.47089,車両故障,道路(その他),晴れ,リヤーエンジン,北広島市,7
37.59,139.67883,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,耶麻郡西会津町,7
35.69895,139.70615,車両故障,道路(その他),晴れ,箱型,新宿区,7
42.79605,141.65421,車両故障,その他の場所,晴れ,リヤーエンジン,千歳市,7
36.30296,138.61795,車両故障,道路(その他),晴れ,リヤーエンジン,北佐久郡軽井沢町,7
34.65467,135.43526,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
34.71963,133.96428,飲酒等(酒気帯び),道路(高速自動車国道),晴れ,バン,岡山市,9
35.81349,139.58546,車両故障,その他の場所,晴れ,リヤーエンジン,朝霞市,7
37.3127,138.78355,車両故障,その他の場所,晴れ,冷蔵冷凍車,小千谷市,7
39.05323,141.70134,車両故障,道路(自動車専用道路等),晴れ,バン,大船渡市,7
35.96572,140.64485,車両故障,その他の場所,雨,リヤーエンジン,鹿島市,8
35.57842,139.56027,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.01868,135.55376,車両故障,道路(自動車専用道路等),曇,リヤーエンジン,亀岡市,8
35.73021,139.66267,車両故障,道路(その他),晴れ,リヤーエンジン,練馬区,7
35.80123,139.42017,車両故障,その他の場所,晴れ,バン,所沢市,7
36.49476,139.90952,飲酒等(酒気帯び),道路(その他),雨,バン,宇都宮市,10
35.71954,139.78423,衝突,道路(その他),雨,箱型,台東区,10
35.55258,139.44011,健康起因,道路(その他),雨,箱型,町田市,7
36.28095,139.87836,死傷,道路(その他),雨,冷蔵冷凍車,結城市,10
35.6563,139.8222,衝突,道路(その他),雨,バン,江東区,10
43.38562,143.62729,転落,道路(その他),曇,その他,足寄郡足寄町,9
37.9578,139.29604,健康起因,道路(その他),晴れ,ステーションワゴン,新発田市,6
35.90784,139.59644,車両故障,道路(その他),曇,バン,さいたま市,7
34.63568,135.468,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.60189,139.60739,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
37.96037,139.24692,危険物等,道路(その他),曇,トラクタ,北蒲原郡聖籠町,10
35.8302,139.38255,車両故障,道路(その他),曇,リヤーエンジン,入間市,8
35.5526,139.36639,死傷,道路(その他),晴れ,キャブオーバ,相模原市,10
34.78035,138.03531,健康起因,その他の場所,晴れ,バン,掛川市,6
43.01984,141.40375,車両故障,道路(その他),曇,リヤーエンジン,札幌市,8
43.00257,141.43054,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
36.74199,139.95918,火災,道路(その他),晴れ,冷蔵冷凍車,矢板市,9
35.79095,139.91025,死傷,道路(その他),曇,箱型,松戸市,10
35.48429,139.4603,車両故障,道路(高速自動車国道),晴れ,バン,大和市,7
34.65598,135.43039,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
34.63092,135.56436,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
34.99476,136.62709,健康起因,その他の場所,晴れ,バン,四日市,6
34.90226,137.09204,転落,道路(その他),晴れ,清掃車,安城市,8
35.07407,136.98335,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
35.17183,137.0513,健康起因,その他の場所,曇,リヤーエンジン,長久手市,6
43.05709,141.35379,健康起因,道路(その他),晴れ,ステーションワゴン,札幌市,6
37.72047,140.46776,車両故障,道路(その他),晴れ,冷蔵冷凍車,福島市,7
35.84797,139.39754,車両故障,その他の場所,雨,リヤーエンジン,狭山市,8
35.2386,139.07448,車両故障,道路(その他),雨,リヤーエンジン,足柄下郡箱根町,8
35.67402,139.66685,健康起因,道路(自動車専用道路等),雨,箱型,渋谷区,7
35.78957,139.66054,健康起因,道路(その他),晴れ,リヤーエンジン,板橋区,6
35.44494,139.63707,車内,道路(その他),曇,リヤーエンジン,横浜市,6
42.99172,141.5713,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,北広島市,7
37.63198,138.96065,死傷,道路(その他),晴れ,箱型,三条市,10
34.79328,137.78999,健康起因,その他の場所,雨,キャブオーバ,浜松市,7
34.66592,135.47827,車両故障,道路(その他),雨,リヤーエンジン,大阪市,8
34.98831,135.83345,車両故障,道路(高速自動車国道),雨,リヤーエンジン,京都市,8
39.42766,140.7486,車両故障,道路(その他),曇,キャブオーバ,和賀郡西和賀町,7
35.37025,139.57352,車両故障,道路(その他),雨,リヤーエンジン,横浜市,8
34.70347,135.57034,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
42.62952,141.59431,車両故障,道路(その他),曇,リヤーエンジン,苫小牧市,8
37.02864,136.75815,健康起因,その他の場所,曇,塵芥車,羽咋郡志賀町,7
35.70906,139.77209,車内,道路(その他),雨,箱型,台東区,6
34.97528,135.96964,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,大津市,7
35.94125,139.75951,衝突,道路(その他),雨,バン,越谷市,10
34.96069,135.91353,車両故障,道路(自動車専用道路等),曇,リヤーエンジン,大津市,8
35.12511,136.84714,健康起因,その他の場所,雨,リヤーエンジン,名古屋市,7
36.11408,139.63855,死傷,道路(その他),雨,冷蔵冷凍車,加須市,10
38.00851,139.35358,交通障害,道路(自動車専用道路等),晴れ,バン,新発田市,7
35.64082,139.79921,衝突,道路(自動車専用道路等),雨,バン,江東区,10
35.78014,139.30267,車両故障,道路(その他),晴れ,アンダーフロア,青梅市,7
35.09088,136.92805,車内,道路(その他),晴れ,リヤーエンジン,名古屋市,5
34.68449,135.43941,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
34.48906,133.16031,転落,道路(その他),曇,トラクタ,尾道市,9
35.6842,139.55949,車両故障,道路(その他),晴れ,リヤーエンジン,三鷹市,7
36.53902,139.23166,衝突,道路(その他),曇,ダンプ,桐生市,10
35.63179,139.37222,健康起因,道路(その他),晴れ,リヤーエンジン,八王子市,6
35.23656,139.0639,車両故障,道路(その他),晴れ,リヤーエンジン,足柄下郡箱根町,7
35.66465,139.7841,車両故障,道路(その他),晴れ,リヤーエンジン,中央区,7
35.16124,136.8869,健康起因,道路(その他),晴れ,リヤーエンジン,名古屋市,6
35.71615,139.58092,死傷,道路(その他),雨,ステーションワゴン,練馬区,10
34.6269,135.60258,健康起因,道路(その他),晴れ,バン,八尾市,6
38.24013,140.38582,健康起因,道路(その他),晴れ,箱型,山形市,6
35.72845,139.69757,車両故障,道路(その他),晴れ,バン,豊島区,7
32.50741,130.60188,衝突,道路(その他),雨,冷蔵冷凍車,八代市,10
35.31725,136.72478,衝突,道路(その他),雨,バン,羽島市,10
35.11284,137.40117,車両故障,その他の場所,雨,キャブオーバ,豊田市,8
36.63547,136.62691,転覆,道路(自動車専用道路等),晴れ,冷蔵冷凍車,河北郡内灘町,9
42.41273,141.10655,車両故障,道路(その他),曇,リヤーエンジン,登別市,8
37.25088,140.34317,死傷,道路(その他),曇,タンク車,岩瀬郡鏡石町,10
37.66015,139.87346,車両故障,道路(その他),雨,リヤーエンジン,喜多方市,8
33.30435,131.38657,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,由布市,7
42.8012,143.14249,転落,道路(その他),晴れ,リヤーエンジン,帯広市,9
36.45089,138.18727,衝突,道路(その他),曇,リヤーエンジン,埴科郡坂城町,10
35.56733,139.60088,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
42.80042,141.66466,車両故障,道路(その他),晴れ,リヤーエンジン,千歳市,7
35.58358,139.62875,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
35.4459,139.59879,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.66692,135.50732,死傷,道路(その他),晴れ,箱型,大阪市,10
35.42497,139.36122,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,厚木市,7
35.15702,139.13232,車両故障,その他の場所,晴れ,リヤーエンジン,足柄下郡真鶴町,7
38.46141,141.14156,危険物等,道路(その他),曇,タンク車,遠田郡美里町,10
35.12313,136.82246,車両故障,道路(その他),曇,リヤーエンジン,名古屋市,8
35.6596,139.71736,死傷,道路(その他),雨,ステーションワゴン,港区,10
35.44123,139.62204,衝突,道路(その他),晴れ,バン,横浜市,9
35.06819,139.87149,車両故障,その他の場所,晴れ,リヤーエンジン,南房総市,7
35.14521,136.80595,健康起因,その他の場所,晴れ,リヤーエンジン,名古屋市,6
35.79906,139.86143,死傷,道路(その他),晴れ,現金輸送車,三郷市,10
35.79525,139.3208,衝突,道路(自動車専用道路等),晴れ,バン,青梅市,9
34.78264,137.33813,衝突,道路(その他),晴れ,バン,豊橋市,9
36.02308,140.15977,死傷,道路(その他),晴れ,冷蔵冷凍車,土浦市,10
38.7605,141.13109,転落,道路(その他),雨,バン,栗原市,10
35.85409,139.40933,車両故障,道路(その他),晴れ,リヤーエンジン,狭山市,7
43.06589,141.57858,転覆,道路(その他),晴れ,トラクタ,江別市,9
37.71029,140.76259,車両故障,道路(その他),晴れ,リヤーエンジン,相馬郡飯館村,7
35.75956,139.7003,車両故障,道路(その他),晴れ,リヤーエンジン,板橋区,7
36.55869,139.88107,死傷,道路(その他),曇,箱型,宇都宮市,10
35.70404,139.54716,車内,道路(その他),晴れ,箱型,武蔵野市,5
35.43136,139.61925,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.67807,135.5899,車両故障,道路(高速自動車国道),曇,リヤーエンジン,東大阪市,8
26.20321,127.67448,衝突,道路(その他),曇,リヤーエンジン,那覇市,10
35.4622,139.42442,車両故障,道路(その他),晴れ,リヤーエンジン,綾瀬市,7
43.197,140.99637,車内,道路(その他),晴れ,リヤーエンジン,小樽市,5
33.4142,130.53156,車両故障,道路(その他),晴れ,トラクタ,三養基郡基山町,7
26.27385,127.73743,車内,道路(その他),曇,リヤーエンジン,宜野湾市,6
35.00037,135.86876,車両故障,その他の場所,晴れ,トラクタ,大津市,7
43.01746,141.41106,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
37.44136,140.56909,火災,道路(高速自動車国道),晴れ,キャブオーバ,田村,9
35.47833,139.56624,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.60558,140.1158,死傷,道路(その他),晴れ,箱型,千葉市,10
34.74674,137.82144,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,東名高速道...,7
35.68875,139.66211,車両故障,道路(その他),晴れ,リヤーエンジン,杉並区,7
35.70404,139.54716,車両故障,道路(その他),晴れ,リヤーエンジン,武蔵野市,7
35.67936,139.39259,車両故障,道路(その他),晴れ,リヤーエンジン,日野市,7
43.01887,141.34731,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
36.45505,136.87059,衝突,道路(高速自動車国道),晴れ,冷蔵冷凍車,南砺市,9
36.45505,136.87059,衝突,道路(高速自動車国道),晴れ,バン,南砺市,9
35.00383,135.75339,車両故障,道路(その他),曇,リヤーエンジン,京都市,8
38.2815,140.90794,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
42.21692,140.37898,衝突,道路(その他),晴れ,リヤーエンジン,二海郡八雲町,9
34.59232,135.50951,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.77842,139.72246,健康起因,道路(その他),晴れ,リヤーエンジン,北区,6
35.6554,139.35657,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
40.58636,141.45857,車両故障,道路(その他),晴れ,リヤーエンジン,八戸市,7
34.74131,135.52934,車内,道路(その他),晴れ,リヤーエンジン,大阪市,5
35.66971,140.16795,車両故障,道路(高速自動車国道),曇,リヤーエンジン,四街道市,8
38.26207,140.93611,飲酒等(酒気帯び),道路(その他),晴れ,ステーションワゴン,仙台市,8
35.67128,139.3282,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
35.15741,136.85873,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,名古屋市,7
35.7006,139.75642,健康起因,道路(その他),晴れ,箱型,千代田区,6
34.42569,135.56149,車両故障,道路(その他),曇,リヤーエンジン,河内長野市,8
42.87896,143.19009,車両故障,その他の場所,晴れ,リヤーエンジン,帯広市,7
35.80031,139.56116,車内,道路(その他),晴れ,リヤーエンジン,新座市,5
34.81954,135.78893,死傷,道路(その他),晴れ,リヤーエンジン,京田辺市,10
42.67046,141.65817,衝突,道路(その他),晴れ,トラクタ,苫小牧市,9
34.6172,135.50362,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.67815,139.88437,健康起因,道路(その他),晴れ,リヤーエンジン,江戸川区,6
35.77261,139.47839,車両故障,道路(その他),晴れ,リヤーエンジン,東村,7
34.74117,135.5294,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
43.07624,141.36366,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
35.88852,139.38734,火災,道路(自動車専用道路等),晴れ,バン,日高市,9
34.6577,135.51474,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.32376,139.55898,車内,道路(その他),晴れ,リヤーエンジン,鎌倉市,5
35.60255,139.64014,車両故障,道路(その他),曇,リヤーエンジン,世田谷区,8
37.12638,140.21092,車両故障,道路(その他),晴れ,トラクタ,白河郡西郷村,7
36.20397,140.07121,衝突,道路(その他),晴れ,リヤーエンジン,つくば市,9
35.81358,140.4045,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,成田市,7
35.40758,139.67999,火災,その他の場所,曇,トラクタ,横浜市,9
36.34959,140.37843,車両故障,道路(その他),晴れ,その他,水戸市,6
36.06266,139.67926,転覆,道路(高速自動車国道),曇,キャブオーバ,久喜市,9
35.52606,139.64883,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.63947,138.66969,転覆,道路(その他),晴れ,冷蔵冷凍車,笛吹市,9
35.71477,139.80104,死傷,道路(その他),晴れ,キャブオーバ,台東区,10
40.48929,141.46985,車両故障,道路(その他),晴れ,リヤーエンジン,八戸市,7
36.13501,139.61508,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,加須市,7
35.77728,139.72037,車両故障,道路(その他),晴れ,リヤーエンジン,北区,7
35.6116,139.6937,車両故障,道路(その他),晴れ,リヤーエンジン,目黒区,7
36.37645,138.39688,車両故障,その他の場所,晴れ,リヤーエンジン,東御市,7
34.81065,135.66086,車両故障,道路(自動車専用道路等),晴れ,バン,枚方市,7
35.72929,139.755,車内,道路(その他),晴れ,リヤーエンジン,文京区,5
34.49865,133.32259,車両故障,道路(高速自動車国道),曇,キャブオーバ,福山市,7
42.87814,141.57808,車両故障,道路(その他),晴れ,リヤーエンジン,恵庭市,7
35.68756,139.5105,車両故障,道路(その他),晴れ,リヤーエンジン,小金井市,7
35.74121,139.71631,死傷,道路(その他),晴れ,冷蔵冷凍車,豊島区,10
35.244,136.97134,健康起因,その他の場所,晴れ,バン,春日井市,6
34.67648,133.81995,死傷,道路(高速自動車国道),晴れ,リヤーエンジン,岡山市,10
35.53139,139.6958,車両故障,その他の場所,晴れ,リヤーエンジン,川崎市,7
35.94632,140.12973,衝突,道路(その他),晴れ,バン,龍ケ崎市,9
