調査年 コード,調査年,地域 コード,地域,/項目,A6103_流出人口（県内他市区町村で従業・通学している人口）【人】,注釈,lat,lon,市町村
1995100000,1995年度,23561,愛知県 設楽町,,-,,35.097095,137.571411,設楽町
1995100000,1995年度,23562,愛知県 東栄町,,469,,35.076885,137.697876,東栄町
1995100000,1995年度,23563,愛知県 豊根村,,-,,35.146515,137.719879,豊根村
1995100000,1995年度,24201,三重県 津市,,-,,34.718613,136.505676,津市
1995100000,1995年度,24202,三重県 四日市市,,-,,34.965118,136.624451,四日市市
1995100000,1995年度,24203,三重県 伊勢市,,-,,34.487492,136.709335,伊勢市
1995100000,1995年度,24204,三重県 松阪市,,-,,34.577972,136.527618,松阪市
1995100000,1995年度,24205,三重県 桑名市,,-,,35.062222,136.683884,桑名市
1995100000,1995年度,24207,三重県 鈴鹿市,,"31,149",,34.881855,136.584213,鈴鹿市
1995100000,1995年度,24208,三重県 名張市,,"6,418",,34.627617,136.108414,名張市
1995100000,1995年度,24209,三重県 尾鷲市,,"1,174",,34.070786,136.190979,尾鷲市
1995100000,1995年度,24210,三重県 亀山市,,-,,34.855831,136.45166,亀山市
1995100000,1995年度,24211,三重県 鳥羽市,,"3,002",,34.481342,136.84343,鳥羽市
1995100000,1995年度,24212,三重県 熊野市,,-,,33.888611,136.100281,熊野市
1995100000,1995年度,24214,三重県 いなべ市,,-,,35.158424,136.516693,いなべ市
1995100000,1995年度,24215,三重県 志摩市,,-,,34.328224,136.829666,志摩市
1995100000,1995年度,24216,三重県 伊賀市,,-,,34.749832,136.142258,伊賀市
1995100000,1995年度,24303,三重県 木曽岬町,,614,,35.075623,136.731461,木曽岬町
1995100000,1995年度,24324,三重県 東員町,,"7,167",,35.074226,136.58374,東員町
1995100000,1995年度,24341,三重県 菰野町,,"9,216",,35.02,136.507507,菰野町
1995100000,1995年度,24343,三重県 朝日町,,"1,930",,35.034241,136.664429,朝日町
1995100000,1995年度,24344,三重県 川越町,,"2,913",,35.022789,136.674072,川越町
1995100000,1995年度,24441,三重県 多気町,,-,,34.496113,136.546112,多気町
1995100000,1995年度,24442,三重県 明和町,,"7,269",,34.547596,136.623398,明和町
1995100000,1995年度,24443,三重県 大台町,,-,,34.393414,136.407959,大台町
1995100000,1995年度,24461,三重県 玉城町,,"4,183",,34.490276,136.630829,玉城町
1995100000,1995年度,24470,三重県 度会町,,"2,862",,34.438889,136.622498,度会町
1995100000,1995年度,24471,三重県 大紀町,,-,,34.358055,136.415833,大紀町
1995100000,1995年度,24472,三重県 南伊勢町,,-,,34.3521,136.70372,南伊勢町
1995100000,1995年度,24543,三重県 紀北町,,-,,34.211468,136.33728,紀北町
1995100000,1995年度,24561,三重県 御浜町,,"1,349",,33.814384,136.048752,御浜町
1995100000,1995年度,24562,三重県 紀宝町,,-,,33.733841,136.00972,紀宝町
1995100000,1995年度,25201,滋賀県 大津市,,-,,35.017776,135.854721,大津市
1995100000,1995年度,25202,滋賀県 彦根市,,"14,818",,35.274445,136.25972,彦根市
1995100000,1995年度,25203,滋賀県 長浜市,,-,,35.380753,136.278412,長浜市
1995100000,1995年度,25204,滋賀県 近江八幡市,,-,,35.128323,136.097961,近江八幡市
1995100000,1995年度,25206,滋賀県 草津市,,"20,761",,35.01318,135.959991,草津市
1995100000,1995年度,25207,滋賀県 守山市,,"13,447",,35.058327,135.994019,守山市
1995100000,1995年度,25208,滋賀県 栗東市,,"10,329",,35.021667,135.998062,栗東市
1995100000,1995年度,25209,滋賀県 甲賀市,,-,,34.966091,136.166275,甲賀市
1995100000,1995年度,25210,滋賀県 野洲市,,-,,35.067501,136.025833,野洲市
1995100000,1995年度,25211,滋賀県 湖南市,,-,,35.003849,136.084641,湖南市
1995100000,1995年度,25212,滋賀県 高島市,,-,,35.353054,136.035797,高島市
1995100000,1995年度,25213,滋賀県 東近江市,,-,,35.11264,136.207596,東近江市
1995100000,1995年度,25214,滋賀県 米原市,,-,,35.315044,136.291397,米原市
1995100000,1995年度,25383,滋賀県 日野町,,"5,302",,35.018055,136.246109,日野町
1995100000,1995年度,25384,滋賀県 竜王町,,"3,768",,35.060822,136.124542,竜王町
1995100000,1995年度,25425,滋賀県 愛荘町,,-,,35.168835,136.212341,愛荘町
1995100000,1995年度,25441,滋賀県 豊郷町,,"2,110",,35.200317,136.230331,豊郷町
1995100000,1995年度,25442,滋賀県 甲良町,,"2,547",,35.204166,136.261383,甲良町
1995100000,1995年度,25443,滋賀県 多賀町,,"2,493",,35.222054,136.292221,多賀町
1995100000,1995年度,26100,京都府 京都市,,-,,35.011669,135.768112,京都市
1995100000,1995年度,26101,京都府 京都市 北区,,"35,031",,35.041039,135.75415,京都市 北区
1995100000,1995年度,26102,京都府 京都市 上京区,,"24,978",,35.029552,135.756714,京都市 上京区
1995100000,1995年度,26103,京都府 京都市 左京区,,"39,874",,35.048603,135.778534,京都市 左京区
1995100000,1995年度,26104,京都府 京都市 中京区,,"23,438",,35.009998,135.751389,京都市 中京区
1995100000,1995年度,26105,京都府 京都市 東山区,,"11,955",,34.997093,135.776398,京都市 東山区
1995100000,1995年度,26106,京都府 京都市 下京区,,"16,789",,34.987606,135.755478,京都市 下京区
1995100000,1995年度,26107,京都府 京都市 南区,,"21,758",,34.97665,135.746429,京都市 南区
1995100000,1995年度,26108,京都府 京都市 右京区,,-,,35.010105,135.716248,京都市 右京区
1995100000,1995年度,26109,京都府 京都市 伏見区,,"70,531",,34.936111,135.761383,京都市 伏見区
1995100000,1995年度,26110,京都府 京都市 山科区,,"33,767",,34.972359,135.813705,京都市 山科区
1995100000,1995年度,26111,京都府 京都市 西京区,,"45,193",,34.985092,135.693329,京都市 西京区
1995100000,1995年度,26201,京都府 福知山市,,-,,35.296665,135.126389,福知山市
1995100000,1995年度,26202,京都府 舞鶴市,,"3,315",,35.474724,135.386108,舞鶴市
1995100000,1995年度,26203,京都府 綾部市,,"4,177",,35.298889,135.258606,綾部市
1995100000,1995年度,26204,京都府 宇治市,,"49,312",,34.884445,135.799728,宇治市
1995100000,1995年度,26205,京都府 宮津市,,"2,715",,35.535557,135.195557,宮津市
1995100000,1995年度,26206,京都府 亀岡市,,"19,749",,35.013401,135.573593,亀岡市
1995100000,1995年度,26207,京都府 城陽市,,"26,806",,34.853058,135.779999,城陽市
1995100000,1995年度,26208,京都府 向日市,,"17,364",,34.94838,135.698364,向日市
1995100000,1995年度,26209,京都府 長岡京市,,"18,389",,34.92646,135.695251,長岡京市
1995100000,1995年度,26210,京都府 八幡市,,"10,855",,34.875439,135.707123,八幡市
1995100000,1995年度,26211,京都府 京田辺市,,"11,104",,34.814434,135.767715,京田辺市
1995100000,1995年度,26212,京都府 京丹後市,,-,,35.624168,135.061111,京丹後市
1995100000,1995年度,26213,京都府 南丹市,,-,,35.107288,135.470703,南丹市
1995100000,1995年度,26214,京都府 木津川市,,-,,34.737225,135.820023,木津川市
1995100000,1995年度,26303,京都府 大山崎町,,"4,309",,34.902779,135.688614,大山崎町
1995100000,1995年度,26322,京都府 久御山町,,"4,399",,34.88139,135.732773,久御山町
1995100000,1995年度,26343,京都府 井手町,,"2,346",,34.800713,135.81459,井手町
1995100000,1995年度,26344,京都府 宇治田原町,,"2,395",,34.844761,135.868103,宇治田原町
1995100000,1995年度,26364,京都府 笠置町,,364,,34.760468,135.939362,笠置町
1995100000,1995年度,26365,京都府 和束町,,885,,34.795689,135.904968,和束町
1995100000,1995年度,26366,京都府 精華町,,"4,189",,34.760834,135.785828,精華町
1995100000,1995年度,26367,京都府 南山城村,,393,,34.772709,135.993774,南山城村
1995100000,1995年度,26407,京都府 京丹波町,,-,,35.169998,135.419312,京丹波町
1995100000,1995年度,26463,京都府 伊根町,,419,,35.675278,135.272781,伊根町
1995100000,1995年度,26465,京都府 与謝野町,,-,,35.565338,135.152893,与謝野町
1995100000,1995年度,27100,大阪府 大阪市,,"800,336",,34.69389,135.502228,大阪市
1995100000,1995年度,27102,大阪府 大阪市 都島区,,"33,269",,34.701389,135.528061,大阪市 都島区
1995100000,1995年度,27103,大阪府 大阪市 福島区,,"16,151",,34.692223,135.472229,大阪市 福島区
1995100000,1995年度,27104,大阪府 大阪市 此花区,,"19,424",,34.683056,135.452225,大阪市 此花区
1995100000,1995年度,27106,大阪府 大阪市 西区,,"18,471",,34.676388,135.486115,大阪市 西区
1995100000,1995年度,27107,大阪府 大阪市 港区,,"26,060",,34.663891,135.460831,大阪市 港区
1995100000,1995年度,27108,大阪府 大阪市 大正区,,"20,539",,34.650276,135.472778,大阪市 大正区
1995100000,1995年度,27109,大阪府 大阪市 天王寺区,,"17,354",,34.657837,135.519348,大阪市 天王寺区
1995100000,1995年度,27111,大阪府 大阪市 浪速区,,"13,041",,34.659443,135.499725,大阪市 浪速区
1995100000,1995年度,27113,大阪府 大阪市 西淀川区,,"21,968",,34.711388,135.456116,大阪市 西淀川区
1995100000,1995年度,27114,大阪府 大阪市 東淀川区,,"62,099",,34.741238,135.529434,大阪市 東淀川区
1995100000,1995年度,27115,大阪府 大阪市 東成区,,"25,888",,34.669998,135.541107,大阪市 東成区
1995100000,1995年度,27116,大阪府 大阪市 生野区,,"41,611",,34.65361,135.534439,大阪市 生野区
1995100000,1995年度,27117,大阪府 大阪市 旭区,,"35,961",,34.72118,135.54425,大阪市 旭区
1995100000,1995年度,27118,大阪府 大阪市 城東区,,"56,473",,34.703156,135.545044,大阪市 城東区
1995100000,1995年度,27119,大阪府 大阪市 阿倍野区,,"35,008",,34.638733,135.518494,大阪市 阿倍野区
1995100000,1995年度,27120,大阪府 大阪市 住吉区,,"57,932",,34.603611,135.500549,大阪市 住吉区
1995100000,1995年度,27121,大阪府 大阪市 東住吉区,,"46,990",,34.622059,135.526688,大阪市 東住吉区
1995100000,1995年度,27122,大阪府 大阪市 西成区,,"38,268",,34.634998,135.494446,大阪市 西成区
1995100000,1995年度,27123,大阪府 大阪市 淀川区,,"47,284",,34.721111,135.486664,大阪市 淀川区
1995100000,1995年度,27124,大阪府 大阪市 鶴見区,,"32,094",,34.704445,135.574173,大阪市 鶴見区
1995100000,1995年度,27125,大阪府 大阪市 住之江区,,"42,227",,34.609604,135.482773,大阪市 住之江区
1995100000,1995年度,27126,大阪府 大阪市 平野区,,"61,227",,34.621113,135.546112,大阪市 平野区
1995100000,1995年度,27127,大阪府 大阪市 北区,,"20,148",,34.705555,135.509995,大阪市 北区
1995100000,1995年度,27128,大阪府 大阪市 中央区,,"10,849",,34.68111,135.50972,大阪市 中央区
1995100000,1995年度,27140,大阪府 堺市,,-,,34.573334,135.483063,堺市
1995100000,1995年度,27141,大阪府 堺市 堺区,,-,,34.573334,135.483063,堺市 堺区
1995100000,1995年度,27142,大阪府 堺市 中区,,-,,34.528366,135.498657,堺市 中区
1995100000,1995年度,27143,大阪府 堺市 東区,,-,,34.538174,135.536514,堺市 東区
1995100000,1995年度,27144,大阪府 堺市 西区,,-,,34.535,135.463882,堺市 西区
1995100000,1995年度,27145,大阪府 堺市 南区,,-,,34.486408,135.490433,堺市 南区
1995100000,1995年度,27146,大阪府 堺市 北区,,-,,34.565556,135.517227,堺市 北区
1995100000,1995年度,27147,大阪府 堺市 美原区,,-,,34.538544,135.55986,堺市 美原区
1995100000,1995年度,27202,大阪府 岸和田市,,"48,445",,34.46059,135.37088,岸和田市
1995100000,1995年度,27203,大阪府 豊中市,,"118,492",,34.781288,135.469757,豊中市
1995100000,1995年度,27204,大阪府 池田市,,"31,813",,34.821667,135.428604,池田市
1995100000,1995年度,27205,大阪府 吹田市,,"110,347",,34.75946,135.516876,吹田市
1995100000,1995年度,27206,大阪府 泉大津市,,"21,376",,34.504444,135.410278,泉大津市
1995100000,1995年度,27207,大阪府 高槻市,,"94,053",,34.84602,135.617325,高槻市
1995100000,1995年度,27208,大阪府 貝塚市,,"24,196",,34.437408,135.358124,貝塚市
1995100000,1995年度,27209,大阪府 守口市,,"44,913",,34.735828,135.561676,守口市
1995100000,1995年度,27210,大阪府 枚方市,,"105,976",,34.814445,135.650833,枚方市
1995100000,1995年度,27211,大阪府 茨木市,,"73,668",,34.816387,135.568604,茨木市
1995100000,1995年度,27212,大阪府 八尾市,,"75,463",,34.626945,135.60083,八尾市
1995100000,1995年度,27213,大阪府 泉佐野市,,"22,672",,34.406837,135.327362,泉佐野市
1995100000,1995年度,27214,大阪府 富田林市,,"40,316",,34.49947,135.597229,富田林市
1995100000,1995年度,27215,大阪府 寝屋川市,,"83,442",,34.766109,135.628052,寝屋川市
1995100000,1995年度,27216,大阪府 河内長野市,,"40,309",,34.457893,135.56424,河内長野市
1995100000,1995年度,27217,大阪府 松原市,,"42,494",,34.578056,135.55191,松原市
1995100000,1995年度,27218,大阪府 大東市,,"37,781",,34.711945,135.623337,大東市
1995100000,1995年度,27219,大阪府 和泉市,,"50,782",,34.483154,135.423248,和泉市
1995100000,1995年度,27220,大阪府 箕面市,,"44,375",,34.826942,135.470551,箕面市
1995100000,1995年度,27221,大阪府 柏原市,,"26,665",,34.578285,135.629242,柏原市
1995100000,1995年度,27222,大阪府 羽曳野市,,"41,194",,34.558025,135.606277,羽曳野市
1995100000,1995年度,27223,大阪府 門真市,,"41,616",,34.739548,135.586884,門真市
1995100000,1995年度,27224,大阪府 摂津市,,"26,928",,34.777222,135.562225,摂津市
1995100000,1995年度,27225,大阪府 高石市,,"22,566",,34.520557,135.442215,高石市
1995100000,1995年度,27226,大阪府 藤井寺市,,"24,441",,34.574333,135.597504,藤井寺市
1995100000,1995年度,27227,大阪府 東大阪市,,"114,117",,34.679443,135.60083,東大阪市
1995100000,1995年度,27228,大阪府 泉南市,,"17,757",,34.365833,135.273605,泉南市
1995100000,1995年度,27229,大阪府 四條畷市,,"19,667",,34.740002,135.63945,四條畷市
1995100000,1995年度,27230,大阪府 交野市,,"25,907",,34.787968,135.680008,交野市
1995100000,1995年度,27231,大阪府 大阪狭山市,,"21,981",,34.503662,135.555695,大阪狭山市
1995100000,1995年度,27232,大阪府 阪南市,,"17,850",,34.359592,135.239685,阪南市
1995100000,1995年度,27301,大阪府 島本町,,"8,545",,34.883888,135.662781,島本町
1995100000,1995年度,27321,大阪府 豊能町,,"9,036",,34.919018,135.494064,豊能町
1995100000,1995年度,27322,大阪府 能勢町,,"2,350",,34.973434,135.413895,能勢町
1995100000,1995年度,27341,大阪府 忠岡町,,"5,778",,34.487171,135.401382,忠岡町
1995100000,1995年度,27361,大阪府 熊取町,,"15,428",,34.401459,135.355988,熊取町
1995100000,1995年度,27362,大阪府 田尻町,,"2,431",,34.393787,135.291183,田尻町
1995100000,1995年度,27366,大阪府 岬町,,"5,327",,34.316944,135.142227,岬町
1995100000,1995年度,27381,大阪府 太子町,,"4,926",,34.518723,135.647583,太子町
1995100000,1995年度,27382,大阪府 河南町,,"5,325",,34.491669,135.629715,河南町
1995100000,1995年度,27383,大阪府 千早赤阪村,,"2,880",,34.464573,135.62262,千早赤阪村
1995100000,1995年度,28100,兵庫県 神戸市,,"402,574",,34.689423,135.195755,神戸市
1995100000,1995年度,28101,兵庫県 神戸市 東灘区,,"34,866",,34.720211,135.265671,神戸市 東灘区
1995100000,1995年度,28102,兵庫県 神戸市 灘区,,"26,832",,34.712418,135.239456,神戸市 灘区
1995100000,1995年度,28105,兵庫県 神戸市 兵庫区,,"24,278",,34.680237,135.165817,神戸市 兵庫区
1995100000,1995年度,28106,兵庫県 神戸市 長田区,,"26,076",,34.665688,135.15094,神戸市 長田区
1995100000,1995年度,28107,兵庫県 神戸市 須磨区,,"58,289",,34.658642,135.133667,神戸市 須磨区
1995100000,1995年度,28108,兵庫県 神戸市 垂水区,,"83,505",,34.630554,135.056946,神戸市 垂水区
1995100000,1995年度,28109,兵庫県 神戸市 北区,,"68,096",,34.724174,135.14621,神戸市 北区
1995100000,1995年度,28110,兵庫県 神戸市 中央区,,"16,785",,34.689701,135.194855,神戸市 中央区
1995100000,1995年度,28111,兵庫県 神戸市 西区,,"63,847",,34.720913,135.019333,神戸市 西区
1995100000,1995年度,28201,兵庫県 姫路市,,-,,34.815277,134.685562,姫路市
1995100000,1995年度,28202,兵庫県 尼崎市,,"41,606",,34.733334,135.406387,尼崎市
1995100000,1995年度,28203,兵庫県 明石市,,"72,107",,34.643131,134.997604,明石市
1995100000,1995年度,28204,兵庫県 西宮市,,"55,383",,34.73774,135.341843,西宮市
1995100000,1995年度,28205,兵庫県 洲本市,,-,,34.34285,134.895447,洲本市
1995100000,1995年度,28206,兵庫県 芦屋市,,"15,597",,34.726952,135.304123,芦屋市
1995100000,1995年度,28207,兵庫県 伊丹市,,"29,422",,34.784462,135.400375,伊丹市
1995100000,1995年度,28208,兵庫県 相生市,,"7,392",,34.803612,134.468063,相生市
1995100000,1995年度,28209,兵庫県 豊岡市,,-,,35.544601,134.82016,豊岡市
1995100000,1995年度,28210,兵庫県 加古川市,,"63,633",,34.756924,134.841293,加古川市
1995100000,1995年度,28212,兵庫県 赤穂市,,"6,174",,34.755001,134.390274,赤穂市
1995100000,1995年度,28213,兵庫県 西脇市,,-,,34.983398,134.979767,西脇市
1995100000,1995年度,28214,兵庫県 宝塚市,,"33,748",,34.799999,135.360275,宝塚市
1995100000,1995年度,28215,兵庫県 三木市,,-,,34.796852,134.990219,三木市
1995100000,1995年度,28216,兵庫県 高砂市,,"24,794",,34.766361,134.790573,高砂市
1995100000,1995年度,28217,兵庫県 川西市,,"16,288",,34.830002,135.417221,川西市
1995100000,1995年度,28218,兵庫県 小野市,,"11,444",,34.85788,134.93988,小野市
1995100000,1995年度,28219,兵庫県 三田市,,"13,811",,34.890015,135.22551,三田市
1995100000,1995年度,28220,兵庫県 加西市,,"8,623",,34.927864,134.841797,加西市
1995100000,1995年度,28221,兵庫県 丹波篠山市,,-,,35.075623,135.219437,丹波篠山市
1995100000,1995年度,28222,兵庫県 養父市,,-,,35.404617,134.767639,養父市
1995100000,1995年度,28223,兵庫県 丹波市,,-,,35.177101,135.035843,丹波市
1995100000,1995年度,28224,兵庫県 南あわじ市,,-,,34.294399,134.779938,南あわじ市
1995100000,1995年度,28225,兵庫県 朝来市,,-,,35.339867,134.852722,朝来市
1995100000,1995年度,28226,兵庫県 淡路市,,-,,34.439732,134.914963,淡路市
1995100000,1995年度,28227,兵庫県 宍粟市,,-,,35.004444,134.549438,宍粟市
1995100000,1995年度,28228,兵庫県 加東市,,-,,34.918652,134.973389,加東市
1995100000,1995年度,28229,兵庫県 たつの市,,-,,34.857857,134.545334,たつの市
1995100000,1995年度,28301,兵庫県 猪名川町,,"3,696",,34.895,135.376114,猪名川町
1995100000,1995年度,28365,兵庫県 多可町,,-,,35.050217,134.923355,多可町
1995100000,1995年度,28381,兵庫県 稲美町,,"10,820",,34.74839,134.912949,稲美町
1995100000,1995年度,28382,兵庫県 播磨町,,"12,259",,34.715279,134.868057,播磨町
1995100000,1995年度,28442,兵庫県 市川町,,"4,418",,34.989262,134.763229,市川町
1995100000,1995年度,28443,兵庫県 福崎町,,"5,181",,34.95031,134.760239,福崎町
1995100000,1995年度,28446,兵庫県 神河町,,-,,35.064217,134.739838,神河町
1995100000,1995年度,28464,兵庫県 太子町,,"10,756",,34.833244,134.572311,太子町
1995100000,1995年度,28481,兵庫県 上郡町,,"4,224",,34.873611,134.35611,上郡町
1995100000,1995年度,28501,兵庫県 佐用町,,-,,35.004276,134.355896,佐用町
1995100000,1995年度,28585,兵庫県 香美町,,-,,35.632221,134.629166,香美町
1995100000,1995年度,28586,兵庫県 新温泉町,,-,,35.623432,134.449051,新温泉町
1995100000,1995年度,29201,奈良県 奈良市,,-,,34.685001,135.804718,奈良市
1995100000,1995年度,29202,奈良県 大和高田市,,"11,342",,34.515751,135.737381,大和高田市
1995100000,1995年度,29203,奈良県 大和郡山市,,"14,663",,34.649616,135.782715,大和郡山市
1995100000,1995年度,29204,奈良県 天理市,,"10,902",,34.596668,135.837219,天理市
1995100000,1995年度,29205,奈良県 橿原市,,"21,509",,34.509476,135.792633,橿原市
1995100000,1995年度,29206,奈良県 桜井市,,"11,052",,34.518841,135.842743,桜井市
1995100000,1995年度,29207,奈良県 五條市,,-,,34.356358,135.695557,五條市
1995100000,1995年度,29208,奈良県 御所市,,"5,829",,34.463333,135.74028,御所市
1995100000,1995年度,29209,奈良県 生駒市,,"10,398",,34.691944,135.700562,生駒市
1995100000,1995年度,29210,奈良県 香芝市,,"6,763",,34.541275,135.699005,香芝市
1995100000,1995年度,29211,奈良県 葛城市,,-,,34.489166,135.726669,葛城市
1995100000,1995年度,29212,奈良県 宇陀市,,-,,34.528011,135.952347,宇陀市
1995100000,1995年度,29322,奈良県 山添村,,747,,34.680874,136.043472,山添村
1995100000,1995年度,29342,奈良県 平群町,,"2,873",,34.629166,135.700562,平群町
1995100000,1995年度,29343,奈良県 三郷町,,"3,128",,34.600163,135.695511,三郷町
1995100000,1995年度,29344,奈良県 斑鳩町,,"4,670",,34.608891,135.73056,斑鳩町
1995100000,1995年度,29345,奈良県 安堵町,,"1,681",,34.606468,135.75676,安堵町
1995100000,1995年度,29361,奈良県 川西町,,"2,422",,34.584442,135.77417,川西町
1995100000,1995年度,29362,奈良県 三宅町,,"2,485",,34.573612,135.773056,三宅町
1995100000,1995年度,29363,奈良県 田原本町,,"7,158",,34.556667,135.794998,田原本町
1995100000,1995年度,29385,奈良県 曽爾村,,281,,34.510685,136.124695,曽爾村
1995100000,1995年度,29386,奈良県 御杖村,,247,,34.488029,136.165909,御杖村
1995100000,1995年度,29401,奈良県 高取町,,"1,683",,34.449444,135.79306,高取町
1995100000,1995年度,29402,奈良県 明日香村,,"1,643",,34.470509,135.812546,明日香村
1995100000,1995年度,29424,奈良県 上牧町,,"3,692",,34.562778,135.71666,上牧町
1995100000,1995年度,29425,奈良県 王寺町,,"3,643",,34.594734,135.706573,王寺町
1995100000,1995年度,29426,奈良県 広陵町,,"4,860",,34.542778,135.750839,広陵町
1995100000,1995年度,29427,奈良県 河合町,,"3,152",,34.578335,135.736664,河合町
1995100000,1995年度,29441,奈良県 吉野町,,"2,072",,34.396038,135.857605,吉野町
1995100000,1995年度,29442,奈良県 大淀町,,"4,027",,34.390556,135.789993,大淀町
1995100000,1995年度,29443,奈良県 下市町,,"1,963",,34.360939,135.79184,下市町
1995100000,1995年度,29444,奈良県 黒滝村,,216,,34.309166,135.852219,黒滝村
1995100000,1995年度,29446,奈良県 天川村,,82,,34.241943,135.85527,天川村
1995100000,1995年度,29447,奈良県 野迫川村,,9,,34.166176,135.633057,野迫川村
1995100000,1995年度,29449,奈良県 十津川村,,37,,33.988609,135.792496,十津川村
1995100000,1995年度,29450,奈良県 下北山村,,30,,34.005001,135.955276,下北山村
1995100000,1995年度,29451,奈良県 上北山村,,39,,34.134312,136.000122,上北山村
1995100000,1995年度,29452,奈良県 川上村,,245,,34.338333,135.954437,川上村
1995100000,1995年度,29453,奈良県 東吉野村,,412,,34.403473,135.968307,東吉野村
1995100000,1995年度,30201,和歌山県 和歌山市,,"9,137",,34.230556,135.170837,和歌山市
1995100000,1995年度,30202,和歌山県 海南市,,-,,34.157532,135.23967,海南市
1995100000,1995年度,30203,和歌山県 橋本市,,-,,34.31472,135.60527,橋本市
1995100000,1995年度,30204,和歌山県 有田市,,"5,227",,34.083057,135.127777,有田市
1995100000,1995年度,30205,和歌山県 御坊市,,"2,689",,33.891056,135.152283,御坊市
1995100000,1995年度,30206,和歌山県 田辺市,,-,,33.729111,135.388931,田辺市
1995100000,1995年度,30207,和歌山県 新宮市,,-,,33.724136,135.992538,新宮市
1995100000,1995年度,30208,和歌山県 紀の川市,,-,,34.269814,135.362717,紀の川市
1995100000,1995年度,30209,和歌山県 岩出市,,"9,421",,34.256207,135.311386,岩出市
1995100000,1995年度,30304,和歌山県 紀美野町,,-,,34.167095,135.307968,紀美野町
1995100000,1995年度,30341,和歌山県 かつらぎ町,,-,,34.29641,135.50386,かつらぎ町
1995100000,1995年度,30343,和歌山県 九度山町,,"1,240",,34.287224,135.562225,九度山町
1995100000,1995年度,30344,和歌山県 高野町,,264,,34.21608,135.586533,高野町
1995100000,1995年度,30361,和歌山県 湯浅町,,"2,723",,34.029419,135.19043,湯浅町
1995100000,1995年度,30362,和歌山県 広川町,,"1,895",,34.029999,135.17305,広川町
1995100000,1995年度,30366,和歌山県 有田川町,,-,,34.057499,135.21611,有田川町
1995100000,1995年度,30381,和歌山県 美浜町,,"2,324",,33.893803,135.133255,美浜町
1995100000,1995年度,30382,和歌山県 日高町,,"1,748",,33.925686,135.141083,日高町
1995100000,1995年度,30383,和歌山県 由良町,,"1,413",,33.959297,135.118195,由良町
1995100000,1995年度,30390,和歌山県 印南町,,"1,593",,33.819569,135.222672,印南町
1995100000,1995年度,30391,和歌山県 みなべ町,,-,,33.772419,135.321609,みなべ町
1995100000,1995年度,30392,和歌山県 日高川町,,-,,33.911667,135.186111,日高川町
1995100000,1995年度,30401,和歌山県 白浜町,,-,,33.678158,135.348129,白浜町
1995100000,1995年度,30404,和歌山県 上富田町,,"3,029",,33.696354,135.428818,上富田町
1995100000,1995年度,30406,和歌山県 すさみ町,,633,,33.550133,135.496674,すさみ町
1995100000,1995年度,30421,和歌山県 那智勝浦町,,"2,388",,33.62603,135.941025,那智勝浦町
1995100000,1995年度,30422,和歌山県 太地町,,766,,33.594044,135.943924,太地町
1995100000,1995年度,30424,和歌山県 古座川町,,603,,33.531857,135.81488,古座川町
1995100000,1995年度,30427,和歌山県 北山村,,2,,33.932102,135.969162,北山村
1995100000,1995年度,30428,和歌山県 串本町,,-,,33.485687,135.787018,串本町
1995100000,1995年度,31201,鳥取県 鳥取市,,-,,35.494453,134.222153,鳥取市
1995100000,1995年度,31202,鳥取県 米子市,,-,,35.428158,133.330948,米子市
1995100000,1995年度,31203,鳥取県 倉吉市,,-,,35.430111,133.825607,倉吉市
1995100000,1995年度,31204,鳥取県 境港市,,"4,736",,35.539627,133.231628,境港市
1995100000,1995年度,31302,鳥取県 岩美町,,"3,250",,35.575954,134.332138,岩美町
1995100000,1995年度,31325,鳥取県 若桜町,,"1,280",,35.340157,134.401016,若桜町
1995100000,1995年度,31328,鳥取県 智頭町,,"1,358",,35.264999,134.226669,智頭町
1995100000,1995年度,31329,鳥取県 八頭町,,-,,35.409229,134.250534,八頭町
1995100000,1995年度,31364,鳥取県 三朝町,,"2,041",,35.408504,133.862289,三朝町
1995100000,1995年度,31370,鳥取県 湯梨浜町,,-,,35.489941,133.864685,湯梨浜町
1995100000,1995年度,31371,鳥取県 琴浦町,,-,,35.49509,133.693436,琴浦町
1995100000,1995年度,31372,鳥取県 北栄町,,-,,35.490028,133.758392,北栄町
1995100000,1995年度,31384,鳥取県 日吉津村,,"1,169",,35.440174,133.380753,日吉津村
1995100000,1995年度,31386,鳥取県 大山町,,-,,35.510834,133.496109,大山町
1995100000,1995年度,31389,鳥取県 南部町,,-,,35.340279,133.32666,南部町
1995100000,1995年度,31390,鳥取県 伯耆町,,-,,35.385277,133.407501,伯耆町
1995100000,1995年度,31401,鳥取県 日南町,,588,,35.163258,133.306198,日南町
1995100000,1995年度,31402,鳥取県 日野町,,719,,35.240833,133.44278,日野町
1995100000,1995年度,31403,鳥取県 江府町,,949,,35.275894,133.479126,江府町
1995100000,1995年度,32201,島根県 松江市,,-,,35.467815,133.048523,松江市
1995100000,1995年度,32202,島根県 浜田市,,-,,34.899166,132.080002,浜田市
1995100000,1995年度,32203,島根県 出雲市,,-,,35.367027,132.754669,出雲市
1995100000,1995年度,32204,島根県 益田市,,-,,34.67487,131.842896,益田市
1995100000,1995年度,32205,島根県 大田市,,-,,35.192223,132.499725,大田市
1995100000,1995年度,32206,島根県 安来市,,-,,35.430935,133.251099,安来市
1995100000,1995年度,32207,島根県 江津市,,-,,35.01162,132.217758,江津市
